repo_id,repo_name,description,stars,contributors,forks,open_issues,license,archived,pushed_at,openrank_2607,openrank_2608,openrank_trend_2508_2607,openrank_trend_2509_2608,participants_2607,language,created_at,topics,landscape_action,landscape_layer,landscape_section,selection_reason,selection_caveat,github_status,trend_signal,trend_signal_reason
1036441713,kubernetes-sigs/agent-sandbox,"agent-sandbox enables easy management of isolated, stateful, singleton workloads, ideal for use cases like AI agent runtimes  and reinforcement learning (RL).",4016,150,527,205,Apache-2.0,false,2026-09-24,11.35,6.5,"[1.31,11.37,15.81,20.36,22.21,20.29,21.95,22.86,32.85,22.26,18.96,11.35]","[11.37, 15.81, 20.36, 22.21, 20.29, 21.95, 22.86, 32.85, 22.26, 18.96, 11.35, 6.5]",14,Go,2025-08-12,"agent,ai,kubernetes,rl,sandbox",add,Agent Infra,Development sandboxes,Kubernetes SIG Apps 承载的声明式 sandbox orchestration，补上稳定身份、持久存储和 warm pool 这一层。,它是 sandbox orchestrator，不是底层隔离 runtime；与 OpenSandbox、Coder、Daytona 的角色需要区分。,ok,,
1118085970,opensandbox-group/OpenSandbox,"Secure, Fast, and Extensible Sandbox runtime for AI agents.",15500,124,1424,132,Apache-2.0,false,2026-09-24,11.3,,"[null,null,null,null,2.51,6.15,11.54,18.27,14.99,14.59,14.2,11.3]","[null, null, null, 2.51, 6.15, 11.54, 18.27, 14.99, 14.59, 14.2, 11.3, null]",10,Python,2025-12-17,"ai,ai-agent,ai-infra,kubernetes,sandbox",keep,Agent Infra,Development sandboxes,"当前图中的 Development sandboxes 代表项目；仓库仍在维护，12,219 stars，最近可用 OpenRank 16.08。",编排层和隔离 runtime 不是一回事，主图说明中要保留这一区别。,ok,,
753490180,daytonaio/daytona,Daytona is a Secure and Elastic Infrastructure for Running AI-Generated Code,71716,230,5647,456,,false,2026-07-24,,8.54,"[35.19,30.72,34.28,36.26,35.49,39.4,36.66,33.94,37.06,27.42,23.41,null]","[30.72, 34.28, 36.26, 35.49, 39.4, 36.66, 33.94, 37.06, 27.42, 23.41, null, 8.54]",1,,2024-02-06,"agentic-workflow,ai,ai-agents,ai-runtime,ai-sandboxes,code-execution,code-interpreter,developer-tools",keep,Agent Infra,Development sandboxes,"当前图中的 Development sandboxes 代表项目；仓库仍在维护，72,122 stars，最近可用 OpenRank 26.80。",编排层和隔离 runtime 不是一回事，主图说明中要保留这一区别。,ok,,
1128123594,volcengine/OpenViking,"Self-evolving Context Database for AI Agents. Unify Agent Memory, Knowledge RAG and Skills.",38613,281,3012,669,AGPL-3.0,false,2026-09-24,177.61,187.93,"[null,null,null,null,null,3.73,40.9,112.46,135.01,142.45,161.17,177.61]","[null, null, null, null, 3.73, 40.9, 112.46, 135.01, 142.45, 161.17, 177.61, 187.93]",163,Python,2026-01-05,"agent-memory,agent-plugins,agentic-rag,context-database,dsh-plugin,self-evolving",add,Agent Infra,"Memory, knowledge & context",把 memory、RAG 和 skills 收敛为 context database，补上当前图缺少的 agent-native context 数据层。,主仓库使用 AGPL-3.0；图例或许可证分析中需要明确标注。,ok,rising,2026-04 至 2026-07 OpenRank 135.01 → 142.45 → 161.17 → 177.61，连续上升。
208728772,milvus-io/milvus,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search",46247,335,4270,1473,Apache-2.0,false,2026-09-24,44.93,33.11,"[116.51,107.86,102.03,107.23,102.79,98.91,90.06,90.99,89.43,76.66,59.38,44.93]","[107.86, 102.03, 107.23, 102.79, 98.91, 90.06, 90.99, 89.43, 76.66, 59.38, 44.93, 33.11]",30,Go,2019-09-16,"anns,cloud-native,diskann,distributed,embedding-database,embedding-similarity,embedding-store,faiss,golang,hnsw,image-search,llm,nearest-neighbor-search,rag,vector-database,vector-search,vector-similarity,vector-store",add,Agent Infra,"Memory, knowledge & context",成熟向量数据库仍是 agent context 的重要底座；当前 45k+ stars、最近可用 OpenRank 68.34，社区信号稳定。,它是通用向量数据库，不应被描述成 agent memory framework；在图中承担底层检索基础设施的位置。,ok,,
730534580,infiniflow/ragflow,RAGFlow is a leading open-source Retrieval-Augmented Generation (RAG) engine that fuses cutting-edge RAG with Agent capabilities to create a superior context layer for LLMs,91268,454,10821,1494,Apache-2.0,false,2026-09-24,33.94,44.33,"[199.04,183.85,152.73,151.16,150.85,137.89,107.44,93.33,83.82,76.8,62.05,33.94]","[183.85, 152.73, 151.16, 150.85, 137.89, 107.44, 93.33, 83.82, 76.8, 62.05, 33.94, 44.33]",26,Go,2023-12-12,"agent-harness,agentic-ai,agentic-nagive,agentic-retrieval,agentic-search,ai,ai-agents,context-engine,context-engineering,context-management,harness-engineering,knowledge-compilation,rag,retrieval-augmented-generation,search-harness",keep,Agent Infra,"Memory, knowledge & context","当前图中的 Memory, knowledge & context 代表项目；仓库仍在维护，86,252 stars，最近可用 OpenRank 62.54。",数据库、RAG 和 memory 边界容易混淆，图中要标清每个项目承担的层次。,ok,,
679343504,topoteretes/cognee,Cognee is the open-source AI memory platform for agents. Give your AI agents persistent long-term memory across sessions with a self-hosted knowledge graph engine.,30959,282,3095,447,Apache-2.0,false,2026-09-24,19.93,15.03,"[30.35,34.89,34.63,35.59,32.1,27.23,31.4,27.86,27.21,19.8,22.28,19.93]","[34.89, 34.63, 35.59, 32.1, 27.23, 31.4, 27.86, 27.21, 19.8, 22.28, 19.93, 15.03]",22,Python,2023-08-16,"agent-memory,agent-skills,ai,ai-agents,ai-memory,cognitive-architecture,cognitive-memory,context-engineering,contributions-welcome,good-first-issue,good-first-pr,graph-database,graph-rag,help-wanted,knowledge,knowledge-graph,memory-management,open-source,vector-database",add,Agent Infra,"Memory, knowledge & context",长期记忆与 knowledge graph 结合，补足当前 memory 区对图结构和持久知识表达的覆盖。,与 RAGFlow、Mem0 有部分功能重叠；保留重点是 graph-based memory，不再额外增加同类项目。,ok,,
1086419061,vectorize-io/hindsight,Hindsight: Agent Memory That Learns,27209,244,2569,168,MIT,false,2026-09-24,15.15,23.45,"[null,null,null,null,8.06,12.68,14.93,16.52,21.37,23.37,20.93,15.15]","[null, null, null, 8.06, 12.68, 14.93, 16.52, 21.37, 23.37, 20.93, 15.15, 23.45]",6,Python,2025-10-30,"agentic-ai,agents,ai-memory,memory",keep,Agent Infra,"Memory, knowledge & context","当前图中的 Memory, knowledge & context 代表项目；仓库仍在维护，18,857 stars，最近可用 OpenRank 22.31。",数据库、RAG 和 memory 边界容易混淆，图中要标清每个项目承担的层次。,ok,,
1129940957,headroomlabs-ai/headroom,"Compress tool outputs, logs, files, and RAG chunks before they reach the LLM. 20% fewer tokens for coding agents, 60-95% fewer tokens for JSON, same answers. Library, proxy, MCP server.",73697,269,5688,669,Apache-2.0,false,2026-09-24,13.92,9.96,"[null,null,null,null,null,2.1,2.43,3.05,9.58,9.48,15.91,13.92]","[null, null, null, null, 2.1, 2.43, 3.05, 9.58, 9.48, 15.91, 13.92, 9.96]",18,Python,2026-01-07,"agent,ai,anthropic,claude-code,compression,context-engineering,context-window,cursor,fastapi,langchain,llm,mcp,openai,prompt-engineering,proxy,python,rag,token-optimization,tokens,typescript",add,Agent Infra,"Memory, knowledge & context",压缩工具输出、日志和 RAG 内容以降低 agent 上下文成本，兼具 library、proxy 和 MCP server 形态；连续 3 周上榜。,README 中的压缩比例是项目方测试结果，需要独立 benchmark 复核。,ok,,
656099147,mem0ai/mem0,The Memory Layer for AI Agents - Drop-in memory infrastructure for AI agents and apps. Context that persists. Built for production.,65945,402,7756,755,Apache-2.0,false,2026-09-24,12.93,13.42,"[57.47,49.93,47.76,35.33,24.4,19.14,24.96,25.2,25.05,20.58,18.02,12.93]","[49.93, 47.76, 35.33, 24.4, 19.14, 24.96, 25.2, 25.05, 20.58, 18.02, 12.93, 13.42]",19,Python,2023-06-20,"agentic-memory,agentic-memory-system,agents,ai,ai-agents,chatgpt,genai,llm,long-term-memory,memory,memory-management,python,rag,state-management",keep,Agent Infra,"Memory, knowledge & context","当前图中的 Memory, knowledge & context 代表项目；仓库仍在维护，61,924 stars，最近可用 OpenRank 17.75。",数据库、RAG 和 memory 边界容易混淆，图中要标清每个项目承担的层次。,ok,,
764287615,supermemoryai/supermemory,"Memory and context engine + app that is extremely fast, scalable, and can be run fully locally. The Memory API for the AI era.",30873,106,2704,120,MIT,false,2026-09-24,6.7,6.06,"[5.4,6.37,13.6,11.92,9.69,12.12,10.12,9.02,7.27,8.61,11.26,6.7]","[6.37, 13.6, 11.92, 9.69, 12.12, 10.12, 9.02, 7.27, 8.61, 11.26, 6.7, 6.06]",9,TypeScript,2024-02-27,"agent-memory,ai-memory,cloudflare-kv,cloudflare-pages,cloudflare-workers,drizzle-orm,memory,postgres,remix,tailwindcss,typescript,vite",add,Agent Infra,"Memory, knowledge & context","同时提供本地 memory/context engine、API 和 MCP 接入，29,000 左右 stars 且 7 月仍有持续协作。",产品与开源引擎边界较宽，应避免把项目方 benchmark 直接写成中立结论。,ok,,
1080442728,oceanbase/seekdb,"The AI-Native Search Database. Best for agent storage, it unifies vector, text, structured, and semi-structured data into a single engine. This all-in-one database makes agents smarter, easier to run, and more stable.",3056,35,358,373,Apache-2.0,false,2026-09-24,6.29,10.67,"[null,null,null,5.13,6.88,6.59,7.29,7.07,5.55,6.32,6.44,6.29]","[null, null, 5.13, 6.88, 6.59, 7.29, 7.07, 5.55, 6.32, 6.44, 6.29, 10.67]",3,C++,2025-10-21,"ai-agents,copy-on-write,embedded-database,full-text-search,hnsw,hybrid-search,langchain,llamaindex,mysql,oceanbase,python,rag,sql,vector-databases",keep,Agent Infra,"Memory, knowledge & context","当前图中的 Memory, knowledge & context 代表项目；仓库仍在维护，2,851 stars，最近可用 OpenRank 6.25。",数据库、RAG 和 memory 边界容易混淆，图中要标清每个项目承担的层次。,ok,,
979115477,bytedance/deer-flow,"An open-source long-horizon SuperAgent harness that researches, codes, and creates. With the help of sandboxes, memories, tools, skill, subagents and message gateway, it handles different levels of tasks that could take minutes to hours.",82941,452,11479,887,MIT,false,2026-09-24,218.2,211.17,"[40.56,37.96,31.46,28.94,27.61,25.67,32.37,136.15,203.53,190.8,180.87,218.2]","[37.96, 31.46, 28.94, 27.61, 25.67, 32.37, 136.15, 203.53, 190.8, 180.87, 218.2, 211.17]",181,Python,2025-05-07,"agent,agentic,agentic-framework,agentic-workflow,ai,ai-agents,deep-research,harness,langchain,langgraph,langmanus,llm,multi-agent,nodejs,podcast,python,superagent,typescript",keep,Agent Infra,Multi-agent orchestration,"当前图中的 Multi-agent orchestration 代表项目；仓库仍在维护，78,057 stars，最近可用 OpenRank 172.36。",多 agent 概念变化快，保留项目需要持续显示独立编排能力。,ok,,
839037098,mastra-ai/mastra,Mastra is the modern TypeScript framework for AI-powered applications and agents.,28311,466,2850,480,NOASSERTION,false,2026-09-24,54.41,60.78,"[146.06,150.79,151.23,147.51,124.33,123.66,122.99,122.2,113.73,101.33,75.58,54.41]","[150.79, 151.23, 147.51, 124.33, 123.66, 122.99, 122.2, 113.73, 101.33, 75.58, 54.41, 60.78]",34,TypeScript,2024-08-06,"agents,ai,chatbots,evals,javascript,llm,mcp,nextjs,nodejs,reactjs,tts,typescript,workflows",keep,Agent Infra,Multi-agent orchestration,"当前图中的 Multi-agent orchestration 代表项目；仓库仍在维护，26,649 stars，最近可用 OpenRank 92.69。",多 agent 概念变化快，保留项目需要持续显示独立编排能力。,ok,,
1170821064,paperclipai/paperclip,The open-source app everyone uses to manage agents at work,81743,202,14986,5618,MIT,false,2026-09-24,49.68,45.36,"[null,null,null,null,null,null,null,87.47,122.24,104.72,72.16,49.68]","[null, null, null, null, null, null, 87.47, 122.24, 104.72, 72.16, 49.68, 45.36]",98,TypeScript,2026-03-02,,keep,Agent Infra,Multi-agent orchestration,"当前图中的 Multi-agent orchestration 代表项目；仓库仍在维护，74,970 stars，最近可用 OpenRank 67.51。",多 agent 概念变化快，保留项目需要持续显示独立编排能力。,ok,,
1133707766,multica-ai/multica,Make humans and AI agents work as one team — open-source and self-hostable.,51293,320,6646,1671,NOASSERTION,false,2026-09-24,30.63,34.58,"[null,null,null,null,null,1.92,1.77,3.84,44.33,54.88,43.33,30.63]","[null, null, null, null, 1.92, 1.77, 3.84, 44.33, 54.88, 43.33, 30.63, 34.58]",33,Go,2026-01-13,,keep,Agent Infra,Multi-agent orchestration,"当前图中的 Multi-agent orchestration 代表项目；仓库仍在维护，42,351 stars，最近可用 OpenRank 38.68。",多 agent 概念变化快，保留项目需要持续显示独立编排能力。,ok,,
1183888342,stablyai/orca,"Orca is the ADE for working with a fleet of parallel agents. Run any coding agent with your own subscription. Available on desktop, mobile and remote runtime.",77253,385,5064,6734,MIT,false,2026-09-24,29.1,33.25,"[null,null,null,null,null,null,null,4.24,13.86,21.31,26.42,29.1]","[null, null, null, null, null, null, 4.24, 13.86, 21.31, 26.42, 29.1, 33.25]",49,TypeScript,2026-03-17,"ade,agent-ide,ai-agents,claude-code,cli,codex,cursor-agent,devtools,ghostty,ide,mobile-app,opencode,orchestration,parallel-agents,pi,terminal,worktrees,yc-backed",add,Agent Infra,Multi-agent orchestration,为并行 coding agents 提供桌面、移动端和远程控制面；连续 5 周上榜，且 2026-07 有 49 位 issue/PR 参与者，形成了现有编排层之外的新产品形态。,项目创建于 2026 年，仍需观察长期留存和团队采用。,ok,rising,2026-04 至 2026-07 OpenRank 13.86 → 21.31 → 26.42 → 29.10，连续上升。
642497346,langfuse/langfuse,"🪢 Open source agent evals & observability: Trace, evaluate, and improve LLM applications with one open platform.",35008,209,3842,927,NOASSERTION,false,2026-09-24,31.4,34.77,"[100.04,104.09,99.96,97.3,91.02,77.48,72.29,64.31,58.68,46.11,41.18,31.4]","[104.09, 99.96, 97.3, 91.02, 77.48, 72.29, 64.31, 58.68, 46.11, 41.18, 31.4, 34.77]",22,TypeScript,2023-05-18,"analytics,autogen,evaluation,langchain,large-language-models,llama-index,llm,llm-evaluation,llm-observability,llmops,monitoring,observability,open-source,openai,playground,prompt-engineering,prompt-management,self-hosted,ycombinator",keep,Agent Infra,Observability & evaluation,"当前图中的 Observability & evaluation 代表项目；仓库仍在维护，32,022 stars，最近可用 OpenRank 38.80。",商业产品和 open-core 较多，后续要持续检查许可证与开放治理。,ok,,
638951438,comet-ml/opik,"Debug, evaluate, and monitor your LLM applications, RAG systems, and agentic workflows with comprehensive tracing, automated evaluations, and production-ready dashboards.",22218,153,1826,246,Apache-2.0,false,2026-09-24,27.22,28.4,"[68.95,68.86,70.39,70.94,70.1,74.01,66.56,63.06,59.82,45.0,35.93,27.22]","[68.86, 70.39, 70.94, 70.1, 74.01, 66.56, 63.06, 59.82, 45.0, 35.93, 27.22, 28.4]",20,Python,2023-05-10,"evaluation,hacktoberfest,hacktoberfest2025,langchain,llama-index,llm,llm-evaluation,llm-observability,llmops,open-source,openai,playground,prompt-engineering",keep,Agent Infra,Observability & evaluation,"当前图中的 Observability & evaluation 代表项目；仓库仍在维护，20,941 stars，最近可用 OpenRank 45.14。",商业产品和 open-core 较多，后续要持续检查许可证与开放治理。,ok,,
564072810,Arize-ai/phoenix,AI Observability & Evaluation,11600,230,1153,1032,NOASSERTION,false,2026-09-24,25.11,25.64,"[67.03,70.12,61.89,58.86,52.71,47.7,44.34,42.22,38.49,35.44,29.59,25.11]","[70.12, 61.89, 58.86, 52.71, 47.7, 44.34, 42.22, 38.49, 35.44, 29.59, 25.11, 25.64]",15,Python,2022-11-09,"agents,ai-monitoring,ai-observability,aiengineering,anthropic,datasets,evals,langchain,llamaindex,llm-eval,llm-evaluation,llmops,llms,openai,prompt-engineering,smolagents",keep,Agent Infra,Observability & evaluation,"当前图中的 Observability & evaluation 代表项目；仓库仍在维护，10,780 stars，最近可用 OpenRank 37.35。",商业产品和 open-core 较多，后续要持续检查许可证与开放治理。,ok,,
633927609,promptfoo/promptfoo,"Test your prompts, agents, and RAGs. Red teaming/pentesting/vulnerability scanning for AI. Compare performance of GPT, Claude, Gemini, DeepSeek, and more. Simple declarative configs with command line and CI/CD integration.  Used by OpenAI and Anthropic.",25417,345,2366,638,MIT,false,2026-09-24,10.32,10.58,"[43.54,42.89,42.2,43.2,46.16,49.33,47.3,34.79,28.64,24.27,15.69,10.32]","[42.89, 42.2, 43.2, 46.16, 49.33, 47.3, 34.79, 28.64, 24.27, 15.69, 10.32, 10.58]",11,TypeScript,2023-04-28,"ci,ci-cd,cicd,evaluation,evaluation-framework,llm,llm-eval,llm-evaluation,llm-evaluation-framework,llmops,pentesting,prompt-engineering,prompt-testing,prompts,rag,red-teaming,testing,vulnerability-scanners",keep,Agent Infra,Observability & evaluation,"当前图中的 Observability & evaluation 代表项目；仓库仍在维护，23,689 stars，最近可用 OpenRank 17.26。",商业产品和 open-core 较多，后续要持续检查许可证与开放治理。,ok,,
1103012935,openclaw/openclaw,The AI that really does things. Any OS. Any Platform. The lobster way. 🦞 ,390374,377,82130,8517,NOASSERTION,false,2026-09-24,462.71,303.24,"[null,null,null,0.92,10.91,497.55,1693.69,1871.65,1499.86,880.67,592.19,462.71]","[null, null, 0.92, 10.91, 497.55, 1693.69, 1871.65, 1499.86, 880.67, 592.19, 462.71, 303.24]",281,TypeScript,2025-11-24,"ai,assistant,crustacean,molty,openclaw,own-your-data,personal",keep,Agent Infra,Personal AI assistants,"当前图中的 Personal AI assistants 代表项目；仓库仍在维护，384,408 stars，最近可用 OpenRank 631.92。",产品边界普遍较宽，只在这一分区出现，避免与 chatbot 和 framework 重复。,ok,,
1024554267,NousResearch/hermes-agent,The agent that grows with you,248624,398,52595,43707,MIT,false,2026-09-24,350.21,277.91,"[null,null,null,null,null,null,14.46,121.65,501.07,609.35,518.86,350.21]","[null, null, null, null, null, 14.46, 121.65, 501.07, 609.35, 518.86, 350.21, 277.91]",549,Python,2025-07-22,"ai,ai-agent,ai-agents,anthropic,chatgpt,claude,claude-code,codex,hermes,hermes-agent,llm,nous-research,openai",keep,Agent Infra,Personal AI assistants,"当前图中的 Personal AI assistants 代表项目；仓库仍在维护，221,762 stars，最近可用 OpenRank 503.71。",产品边界普遍较宽，只在这一分区出现，避免与 chatbot 和 framework 重复。,ok,,
1156956890,zeroclaw-labs/zeroclaw,"Fast, small, and fully autonomous AI personal assistant infrastructure, any OS, any platform — deploy anywhere, swap anything 🦀",32874,422,4951,770,Apache-2.0,false,2026-09-24,41.22,32.21,"[null,null,null,null,null,null,90.61,124.01,96.85,67.14,59.25,41.22]","[null, null, null, null, null, 90.61, 124.01, 96.85, 67.14, 59.25, 41.22, 32.21]",21,Rust,2026-02-13,"agent,agentic,ai,infra,ml,openclaw,os,zeroclaw",keep,Agent Infra,Personal AI assistants,"当前图中的 Personal AI assistants 代表项目；仓库仍在维护，32,421 stars，最近可用 OpenRank 54.22。",产品边界普遍较宽，只在这一分区出现，避免与 chatbot 和 framework 重复。,ok,,
643445235,lobehub/lobehub,"🤯 LobeHub is your Chief Agent Operator, organizing your agents into 7×24 operations by hiring, scheduling, and reporting on your entire AI team.",82800,349,15921,967,NOASSERTION,false,2026-09-24,38.07,36.35,"[111.16,118.49,105.69,91.69,95.44,105.4,94.92,88.57,74.53,65.54,50.82,38.07]","[118.49, 105.69, 91.69, 95.44, 105.4, 94.92, 88.57, 74.53, 65.54, 50.82, 38.07, 36.35]",21,TypeScript,2023-05-21,"agent,agent-collaboration,agent-harness,ai,cao,chatgpt,chief-agent-operator,claude,deepseek,fable,gemini,glm,gpt,knowledge-base,loop-engineering,mcp,openai,skills",keep,Agent Infra,Personal AI assistants,80k+ stars、最近可用 OpenRank 仍在 60 左右，已经成为个人 agent 工作空间和长期运行入口的代表项目。,产品同时覆盖聊天、知识库和多 agent 管理；主图只放在 Personal AI assistants，避免重复出现在 framework 或 chatbot。,ok,,
575865240,AstrBotDevs/AstrBot,"AI Agent Assistant & development framework that integrates lots of IM platforms, LLMs, plugins and AI feature, and can be your openclaw alternative. ✨",40960,364,2970,1558,AGPL-3.0,false,2026-09-24,36.97,34.71,"[77.0,77.66,81.73,86.01,82.34,75.71,99.42,108.57,82.91,57.01,45.83,36.97]","[77.66, 81.73, 86.01, 82.34, 75.71, 99.42, 108.57, 82.91, 57.01, 45.83, 36.97, 34.71]",13,Python,2022-12-08,"agent,ai,astrbot,chatbot,chatgpt,discord,docker,gemini,gpt,llama,llm,mcp,openai,python,qq,qqbot,telegram",keep,Agent Infra,Personal AI assistants,"当前图中的 Personal AI assistants 代表项目；仓库仍在维护，38,235 stars，最近可用 OpenRank 42.16。",产品边界普遍较宽，只在这一分区出现，避免与 chatbot 和 framework 重复。,ok,,
1147094660,HKUDS/nanobot,"Ultra-lightweight, open-source, self-hosted personal AI agent framework in Python with WebUI, tools, memory, MCP, multi-agent workflows, automation, and chat apps",48545,384,8576,790,MIT,false,2026-09-24,36.96,29.2,"[null,null,null,null,null,null,98.88,114.32,98.65,69.55,46.49,36.96]","[null, null, null, null, null, 98.88, 114.32, 98.65, 69.55, 46.49, 36.96, 29.2]",16,Python,2026-02-01,"agent-framework,ai-agent,ai-agents,chatbot,chatops,discord-bot,llm-agents,llms,local-llm,mcp,model-context-protocol,multi-agent,openai-compatible,openclaw,personal-ai-assistant,python,self-hosted,telegram-bot-ai-assistant,webui,workflow-automation",keep,Agent Infra,Personal AI assistants,"当前图中的 Personal AI assistants 代表项目；仓库仍在维护，46,331 stars，最近可用 OpenRank 44.73。",产品边界普遍较宽，只在这一分区出现，避免与 chatbot 和 framework 重复。,ok,,
1165324947,agentscope-ai/QwenPaw,"Your Personal AI Assistant; easy to install, deploy on your own machine or on the cloud; supports multiple chat apps with easily extensible capabilities.",35261,239,3128,954,Apache-2.0,false,2026-09-24,35.86,39.14,"[null,null,null,null,null,null,14.74,119.18,107.06,76.59,60.29,35.86]","[null, null, null, null, null, 14.74, 119.18, 107.06, 76.59, 60.29, 35.86, 39.14]",20,TypeScript,2026-02-24,"agent,agent-harness,agentscope,ai-agent,ai-agents,chatbot,harness-engineering,llm-tools,llms,loop-engineering,mcp,personal-ai-assistant,self-hosted,skills,super-agent,webui",keep,Agent Infra,Personal AI assistants,"当前图中的 Personal AI assistants 代表项目；仓库仍在维护，29,630 stars，最近可用 OpenRank 57.61。",产品边界普遍较宽，只在这一分区出现，避免与 chatbot 和 framework 重复。,ok,,
1063641074,a2ui-project/a2ui,,16503,93,1309,387,Apache-2.0,false,2026-09-24,33.04,28.24,"[null,0.16,8.76,11.12,46.81,48.43,40.48,49.15,51.59,54.66,49.66,33.04]","[0.16, 8.76, 11.12, 46.81, 48.43, 40.48, 49.15, 51.59, 54.66, 49.66, 33.04, 28.24]",26,TypeScript,2025-09-24,,add,Agent Infra,Protocols & interoperability,代表声明式 agent-generated UI，与 MCP、A2A、AG-UI 共同构成更完整的 agent interface 协议面。,官方仍标注 early-stage public preview，主图应加 preview 标识。,ok,,
979886407,IBM/mcp-context-forge,"An AI Gateway, registry, and proxy that sits in front of any MCP, A2A, or REST/gRPC APIs, exposing a unified endpoint with centralized discovery, guardrails and management. Optimizes Agent & Tool calling, and supports plugins.",4523,167,887,972,Apache-2.0,false,2026-09-24,30.35,23.36,"[27.8,36.63,33.62,36.23,39.35,46.45,57.66,60.33,55.23,47.07,32.0,30.35]","[36.63, 33.62, 36.23, 39.35, 46.45, 57.66, 60.33, 55.23, 47.07, 32.0, 30.35, 23.36]",13,Python,2025-05-08,"agents,ai,api-gateway,asyncio,authentication-middleware,devops,docker,fastapi,federation,gateway,generative-ai,jwt,kubernetes,llm-agents,mcp,model-context-protocol,observability,prompt-engineering,python,tools",add,Agent Infra,Protocols & interoperability,MCP gateway、registry、治理与可观测属于 agent 协议控制面，不是模型 API 聚合。,与 AgentGateway 有交叉；保留两个是为了区分流量代理和 MCP 管理平台，不再继续增加同类 gateway。,ok,,
950891299,agentgateway/agentgateway,Next Generation Agentic Proxy for AI Agents and MCP servers,5027,258,879,289,Apache-2.0,false,2026-09-24,17.51,14.89,"[16.6,19.73,17.27,20.0,19.49,18.09,22.94,27.51,27.15,24.54,22.96,17.51]","[19.73, 17.27, 20.0, 19.49, 18.09, 22.94, 27.51, 27.15, 24.54, 22.96, 17.51, 14.89]",8,Rust,2025-03-18,"agents,ai,ai-gateway,api-gateway,gateway-api,kubernetes,mcp,mcp-gateway,reverse-proxy,rust,service-mesh",add,Agent Infra,Protocols & interoperability,Agentic proxy 覆盖 MCP 与 agent 流量策略，归入 agent 协议与互操作层。,与 LiteLLM 的 model API gateway 定位不同，图中应直接标成 agentic proxy。,ok,,
947349598,stacklok/toolhive,ToolHive is an enterprise-grade platform for running and managing Model Context Protocol (MCP) servers.,2205,131,305,372,Apache-2.0,false,2026-09-23,16.71,14.53,"[39.55,37.58,32.56,33.14,32.49,30.9,31.52,33.65,32.84,31.23,16.23,16.71]","[37.58, 32.56, 33.14, 32.49, 30.9, 31.52, 33.65, 32.84, 31.23, 16.23, 16.71, 14.53]",11,Go,2025-03-12,"ai,ai-security,aicodeassistant,golang,kubernetes,mcp,mcp-security,mcp-servers,mcp-tools,model-context-protocol,security",add,Agent Infra,Protocols & interoperability,提供 MCP server runtime、registry、policy、隔离和 Kubernetes 运维，补足协议落地后的控制面。,当前社区规模小于头部 gateway 项目；入图依据是独立的运行与治理角色。,ok,,
890668799,modelcontextprotocol/servers,Model Context Protocol Servers,90575,427,11689,552,NOASSERTION,false,2026-09-22,8.13,6.11,"[66.04,48.42,34.35,30.6,19.34,16.12,14.73,17.78,19.79,13.22,8.62,8.13]","[48.42, 34.35, 30.6, 19.34, 16.12, 14.73, 17.78, 19.79, 13.22, 8.62, 8.13, 6.11]",15,TypeScript,2024-11-19,,keep,Agent Infra,Protocols & interoperability,"当前图中的 Protocols & interoperability 代表项目；仓库仍在维护，88,989 stars，最近可用 OpenRank 7.99。",协议成熟度差异较大，preview 或规范状态需要在图上明确。,ok,,
979392131,ag-ui-protocol/ag-ui,AG-UI: the Agent-User Interaction Protocol. Bring Agents into Frontend Applications.,16024,149,1450,400,MIT,false,2026-09-24,5.38,3.47,"[22.5,22.14,25.54,28.04,26.73,23.46,27.79,20.29,18.85,13.41,11.03,5.38]","[22.14, 25.54, 28.04, 26.73, 23.46, 27.79, 20.29, 18.85, 13.41, 11.03, 5.38, 3.47]",11,TypeScript,2025-05-07,"ag-ui-protocol,agent-frontend,agent-ui,agentic-workflow,ai-agents",add,Agent Infra,Protocols & interoperability,补上 agent 到前端应用之间的事件与交互协议，当前协议区不再只围绕 MCP 和 A2A。,AG-UI 更偏交互事件和传输层；不要与 A2UI 合并成同一个概念。,ok,,
954873280,a2aproject/A2A,Agent2Agent (A2A) is an open protocol enabling communication and interoperability between opaque agentic applications.,25919,162,2625,262,Apache-2.0,false,2026-09-22,5.11,11.42,"[25.6,26.62,20.83,17.26,18.61,18.92,16.03,15.17,13.58,8.02,6.9,5.11]","[26.62, 20.83, 17.26, 18.61, 18.92, 16.03, 15.17, 13.58, 8.02, 6.9, 5.11, 11.42]",8,Shell,2025-03-25,"a2a,a2a-mcp,a2a-protocol,a2a-server,agents,generative-ai,linux-foundation",keep,Agent Infra,Protocols & interoperability,"当前图中的 Protocols & interoperability 代表项目；仓库仍在维护，25,069 stars，最近可用 OpenRank 6.98。",协议成熟度差异较大，preview 或规范状态需要在图上明确。,ok,,
1061953414,anthropics/skills,Public repository for Agent Skills,177924,15,21078,1284,,false,2026-09-22,,7.05,"[null,null,6.01,7.29,8.21,13.65,15.76,14.27,16.12,9.92,5.13,null]","[null, 6.01, 7.29, 8.21, 13.65, 15.76, 14.27, 16.12, 9.92, 5.13, null, 7.05]",6,Python,2025-09-22,agent-skills,keep,Agent Infra,Protocols & interoperability,"当前图中的 Protocols & interoperability 代表项目；仓库仍在维护，164,751 stars，最近可用 OpenRank 4.95。",协议成熟度差异较大，preview 或规范状态需要在图上明确。,ok,,
